Customer_id;recency;frequency;monetary;recency_score;frequency_score;monetary_score;RF_SCORE;segment
14192;389;1;294;2;1;2;21;hibernating
14193;69;3;1210;3;3;3;33;need_attention
14194;6;36;18671;5;5;5;55;champions
14195;203;6;2616;2;4;4;24;at_Risk
14196;108;1;336;3;1;2;31;about_to_sleep
14197;412;1;390;1;1;2;11;hibernating
14198;19;9;1570;5;5;4;55;champions
14199;219;4;1092;2;3;3;23;at_Risk
14200;618;1;379;1;1;2;11;hibernating
14201;61;10;1194;3;5;3;35;loyal_customers
14202;382;3;848;2;3;3;23;at_Risk
14203;398;1;339;2;1;2;21;hibernating
14204;3;4;1025;5;3;3;53;potential_loyalists
14205;18;9;2414;5;5;4;55;champions
14206;240;3;1185;2;3;3;23;at_Risk
14207;689;1;158;1;1;1;11;hibernating
14208;96;2;567;3;2;2;32;about_to_sleep
14209;12;15;4993;5;5;5;55;champions
14210;107;16;5557;3;5;5;35;loyal_customers
14211;54;18;4402;4;5;5;45;loyal_customers
14212;91;2;2190;3;2;4;32;about_to_sleep
14213;406;1;1192;2;1;3;21;hibernating
14214;32;5;1004;4;4;3;44;loyal_customers
14215;13;9;3250;5;5;5;55;champions
14216;4;5;2150;5;4;4;54;champions
14217;3;23;3299;5;5;5;55;champions
14218;44;1;169;4;1;1;41;promising
14219;5;3;634;5;3;3;53;potential_loyalists
14220;248;4;1515;2;3;4;23;at_Risk
14221;43;17;6517;4;5;5;45;loyal_customers
14222;178;1;683;3;1;3;31;about_to_sleep
14223;93;3;991;3;3;3;33;need_attention
14224;111;9;1842;3;5;4;35;loyal_customers
14225;436;4;2031;1;3;4;13;at_Risk
14226;30;6;2985;4;4;5;44;loyal_customers
14227;27;15;6369;4;5;5;45;loyal_customers
14228;439;3;746;1;3;3;13;at_Risk
14229;53;7;2594;4;4;4;44;loyal_customers
14230;437;3;980;1;3;3;13;at_Risk
14231;185;4;1236;3;3;4;33;need_attention
14232;44;5;2048;4;4;4;44;loyal_customers
14233;50;7;2904;4;4;5;44;loyal_customers
14234;23;4;754;4;3;3;43;potential_loyalists
14235;76;9;4718;3;5;5;35;loyal_customers
14236;82;5;1555;3;4;4;34;loyal_customers
14237;374;2;471;2;2;2;22;hibernating
14238;327;3;434;2;3;2;23;at_Risk
14239;44;21;4263;4;5;5;45;loyal_customers
14240;31;3;1247;4;3;4;43;potential_loyalists
14241;185;2;334;3;2;2;32;about_to_sleep
14242;236;2;281;2;2;1;22;hibernating
14243;10;17;7218;5;5;5;55;champions
14244;662;1;366;1;1;2;11;hibernating
14245;221;2;1693;2;2;4;22;hibernating
14246;112;3;1474;3;3;4;33;need_attention
14247;279;5;754;2;4;3;24;at_Risk
14248;319;3;1033;2;3;3;23;at_Risk
14249;412;12;5400;1;5;5;15;cant_loose
14250;8;3;1904;5;3;4;53;potential_loyalists
14251;3;5;2880;5;4;4;54;champions
14252;382;1;351;2;1;2;21;hibernating
14253;494;2;363;1;2;2;12;hibernating
14254;434;1;601;1;1;2;11;hibernating
14256;261;5;2461;2;4;4;24;at_Risk
14257;65;9;5954;3;5;5;35;loyal_customers
14258;10;25;32051;5;5;5;55;champions
14259;143;1;120;3;1;1;31;about_to_sleep
14260;472;3;824;1;3;3;13;at_Risk
14261;52;2;1163;4;2;3;42;potential_loyalists
14262;9;8;2618;5;4;4;54;champions
14263;424;1;323;1;1;2;11;hibernating
14264;156;6;1517;3;4;4;34;loyal_customers
14265;110;4;1373;3;3;4;33;need_attention
14266;429;1;41;1;1;1;11;hibernating
14267;164;3;1516;3;3;4;33;need_attention
14268;472;1;355;1;1;2;11;hibernating
14269;440;1;296;1;1;2;11;hibernating
14270;333;1;493;2;1;2;21;hibernating
14271;227;2;214;2;2;1;22;hibernating
14272;75;4;921;3;3;3;33;need_attention
14273;52;4;560;4;3;2;43;potential_loyalists
14274;687;1;257;1;1;1;11;hibernating
14275;397;6;1189;2;4;3;24;at_Risk
14276;100;7;2103;3;4;4;34;loyal_customers
14277;16;9;17198;5;5;5;55;champions
14278;411;1;206;2;1;1;21;hibernating
14279;522;2;192;1;2;1;12;hibernating
14280;198;1;134;2;1;1;21;hibernating
14281;409;1;245;2;1;1;21;hibernating
14282;4;25;7251;5;5;5;55;champions
14283;464;4;628;1;3;3;13;at_Risk
14284;32;3;1300;4;3;4;43;potential_loyalists
14285;22;8;3284;4;4;5;44;loyal_customers
14286;25;7;8480;4;4;5;44;loyal_customers
14287;9;3;177;5;3;1;53;potential_loyalists
14288;214;1;427;2;1;2;21;hibernating
14289;10;6;911;5;4;3;54;champions
14290;12;8;4517;5;4;5;54;champions
14291;3;23;7904;5;5;5;55;champions
14292;9;16;9226;5;5;5;55;champions
14293;4;9;2903;5;5;5;55;champions
14294;408;1;375;2;1;2;21;hibernating
14295;41;5;2363;4;4;4;44;loyal_customers
14296;422;2;456;1;2;2;12;hibernating
14297;19;4;1305;5;3;4;53;potential_loyalists
14298;9;82;91194;5;5;5;55;champions
14299;9;27;14070;5;5;5;55;champions
14300;20;1;43;5;1;1;51;new_customers
14301;118;4;1992;3;3;4;33;need_attention
14302;432;3;743;1;3;3;13;at_Risk
14303;408;2;278;2;2;1;22;hibernating
14304;224;3;1725;2;3;4;23;at_Risk
14305;72;3;1859;3;3;4;33;need_attention
14306;52;6;3151;4;4;5;44;loyal_customers
14307;90;10;4288;3;5;5;35;loyal_customers
14308;550;1;298;1;1;2;11;hibernating
14309;9;11;3781;5;5;5;55;champions
14310;434;1;492;1;1;2;11;hibernating
14311;244;2;516;2;2;2;22;hibernating
14312;48;11;3090;4;5;5;45;loyal_customers
14314;108;2;230;3;2;1;32;about_to_sleep
14315;46;8;3198;4;4;5;44;loyal_customers
14316;423;5;1370;1;4;4;14;at_Risk
14317;66;1;509;3;1;2;31;about_to_sleep
14318;461;1;158;1;1;1;11;hibernating
14319;425;1;495;1;1;2;11;hibernating
14320;208;5;1347;2;4;4;24;at_Risk
14321;12;7;2218;5;4;4;54;champions
14322;430;4;474;1;3;2;13;at_Risk
14323;116;2;605;3;2;2;32;about_to_sleep
14324;411;2;702;2;2;3;22;hibernating
14325;571;1;245;1;1;1;11;hibernating
14326;243;3;941;2;3;3;23;at_Risk
14327;164;6;1895;3;4;4;34;loyal_customers
14328;439;1;445;1;1;2;11;hibernating
14329;18;15;9888;5;5;5;55;champions
14330;625;1;201;1;1;1;11;hibernating
14331;125;2;463;3;2;2;32;about_to_sleep
14332;24;5;1917;4;4;4;44;loyal_customers
14333;69;1;415;3;1;2;31;about_to_sleep
14334;18;12;4318;5;5;5;55;champions
14335;17;2;455;5;2;2;52;potential_loyalists
14336;18;4;1615;5;3;4;53;potential_loyalists
14338;162;3;928;3;3;3;33;need_attention
14339;244;2;620;2;2;3;22;hibernating
14340;220;1;135;2;1;1;21;hibernating
14341;46;18;4452;4;5;5;45;loyal_customers
14342;22;6;918;4;4;3;44;loyal_customers
14343;422;4;1080;1;3;3;13;at_Risk
14344;128;20;2993;3;5;5;35;loyal_customers
14345;40;1;109;4;1;1;41;promising
14346;122;5;2316;3;4;4;34;loyal_customers
14347;738;1;83;1;1;1;11;hibernating
14348;261;1;410;2;1;2;21;hibernating
14349;11;1;134;5;1;1;51;new_customers
14350;275;3;972;2;3;3;23;at_Risk
14351;166;1;51;3;1;1;31;about_to_sleep
14352;158;4;1079;3;3;3;33;need_attention
14353;216;3;377;2;3;2;23;at_Risk
14354;7;2;164;5;2;1;52;potential_loyalists
14355;367;3;840;2;3;3;23;at_Risk
14356;81;2;701;3;2;3;32;about_to_sleep
14357;44;1;225;4;1;1;41;promising
14358;390;2;400;2;2;2;22;hibernating
14359;20;3;912;5;3;3;53;potential_loyalists
14360;33;4;2118;4;3;4;43;potential_loyalists
14361;580;1;215;1;1;1;11;hibernating
14362;23;1;152;4;1;1;41;promising
14363;403;2;227;2;2;1;22;hibernating
14364;110;8;3717;3;4;5;34;loyal_customers
14365;396;2;635;2;2;3;22;hibernating
14366;526;1;136;1;1;1;11;hibernating
14367;9;16;9228;5;5;5;55;champions
14368;321;1;155;2;1;1;21;hibernating
14369;643;2;469;1;2;2;12;hibernating
14370;452;6;1176;1;4;3;14;at_Risk
14371;296;1;101;2;1;1;21;hibernating
14372;444;2;860;1;2;3;12;hibernating
14373;359;1;77;2;1;1;21;hibernating
14374;542;1;108;1;1;1;11;hibernating
14375;186;3;1107;3;3;3;33;need_attention
14376;684;1;215;1;1;1;11;hibernating
14377;192;2;617;2;2;3;22;hibernating
14378;623;1;131;1;1;1;11;hibernating
14379;45;4;1265;4;3;4;43;potential_loyalists
14380;683;1;49;1;1;1;11;hibernating
14381;53;2;626;4;2;3;42;potential_loyalists
14382;27;2;1194;4;2;3;42;potential_loyalists
14383;39;3;1248;4;3;4;43;potential_loyalists
14384;502;1;59;1;1;1;11;hibernating
14385;10;3;202;5;3;1;53;potential_loyalists
14386;298;1;142;2;1;1;21;hibernating
14387;34;3;1728;4;3;4;43;potential_loyalists
14388;11;16;6388;5;5;5;55;champions
14389;66;5;1898;3;4;4;34;loyal_customers
14390;11;13;6150;5;5;5;55;champions
14391;578;1;136;1;1;1;11;hibernating
14392;433;1;266;1;1;1;11;hibernating
14393;219;1;68;2;1;1;21;hibernating
14394;566;1;94;1;1;1;11;hibernating
14395;3;20;7802;5;5;5;55;champions
14396;66;7;1969;3;4;4;34;loyal_customers
14397;4;19;2613;5;5;4;55;champions
14398;402;2;708;2;2;3;22;hibernating
14399;395;8;2108;2;4;4;24;at_Risk
14400;150;3;1732;3;3;4;33;need_attention
14401;5;22;6796;5;5;5;55;champions
14402;653;1;286;1;1;2;11;hibernating
14403;131;6;1881;3;4;4;34;loyal_customers
14404;35;13;2724;4;5;4;45;loyal_customers
14405;388;1;195;2;1;1;21;hibernating
14406;120;1;157;3;1;1;31;about_to_sleep
14407;108;6;2158;3;4;4;34;loyal_customers
14408;12;11;4102;5;5;5;55;champions
14409;72;9;3427;3;5;5;35;loyal_customers
14410;93;11;2632;3;5;4;35;loyal_customers
14411;312;1;1063;2;1;3;21;hibernating
14412;44;3;1426;4;3;4;43;potential_loyalists
14413;363;4;765;2;3;3;23;at_Risk
14414;93;8;2399;3;4;4;34;loyal_customers
14415;2;23;11980;5;5;5;55;champions
14416;23;2;490;4;2;2;42;potential_loyalists
14417;389;1;525;2;1;2;21;hibernating
14418;5;3;1937;5;3;4;53;potential_loyalists
14419;12;7;1255;5;4;4;54;champions
14420;100;4;1639;3;3;4;33;need_attention
14421;58;6;2469;4;4;4;44;loyal_customers
14422;2;19;10272;5;5;5;55;champions
14423;219;3;917;2;3;3;23;at_Risk
14424;19;1;322;5;1;2;51;new_customers
14425;436;3;661;1;3;3;13;at_Risk
14426;25;17;11728;4;5;5;45;loyal_customers
14427;51;4;1264;4;3;4;43;potential_loyalists
14428;8;5;1224;5;4;4;54;champions
14429;405;1;516;2;1;2;21;hibernating
14430;513;3;1221;1;3;4;13;at_Risk
14431;304;4;2614;2;3;4;23;at_Risk
14432;11;6;2249;5;4;4;54;champions
14433;467;1;281;1;1;1;11;hibernating
14434;23;6;1373;4;4;4;44;loyal_customers
14435;503;1;90;1;1;1;11;hibernating
14436;100;2;272;3;2;1;32;about_to_sleep
14437;367;5;873;2;4;3;24;at_Risk
14438;307;1;132;2;1;1;21;hibernating
14439;321;5;9443;2;4;5;24;at_Risk
14440;9;13;5982;5;5;5;55;champions
14441;2;11;4612;5;5;5;55;champions
14442;206;7;5367;2;4;5;24;at_Risk
14443;55;5;2083;4;4;4;44;loyal_customers
14444;457;1;120;1;1;1;11;hibernating
14445;457;1;222;1;1;1;11;hibernating
14446;2;5;1200;5;4;3;54;champions
14447;20;6;1712;5;4;4;54;champions
14448;10;2;375;5;2;2;52;potential_loyalists
14449;20;8;2231;5;4;4;54;champions
14450;182;7;1128;3;4;3;34;loyal_customers
14451;61;12;3259;3;5;5;35;loyal_customers
14452;12;4;659;5;3;3;53;potential_loyalists
14453;191;1;120;2;1;1;21;hibernating
14454;377;5;977;2;4;3;24;at_Risk
14455;433;4;618;1;3;3;13;at_Risk
14456;6;9;3017;5;5;5;55;champions
14457;312;1;114;2;1;1;21;hibernating
14458;382;1;228;2;1;1;21;hibernating
14459;156;2;5376;3;2;5;32;about_to_sleep
14460;111;9;1094;3;5;3;35;loyal_customers
14461;149;13;6677;3;5;5;35;loyal_customers
14462;67;12;2243;3;5;4;35;loyal_customers
14463;99;4;787;3;3;3;33;need_attention
14464;569;2;111;1;2;1;12;hibernating
14465;248;11;3926;2;5;5;25;cant_loose
14466;30;13;4267;4;5;5;45;loyal_customers
14467;19;12;2203;5;5;4;55;champions
14468;735;1;204;1;1;1;11;hibernating
14469;417;4;2093;1;3;4;13;at_Risk
14470;13;3;712;5;3;3;53;potential_loyalists
14471;592;2;401;1;2;2;12;hibernating
14472;105;9;2119;3;5;4;35;loyal_customers
14473;75;2;234;3;2;1;32;about_to_sleep
14474;47;2;1259;4;2;4;42;potential_loyalists
14475;73;4;1151;3;3;3;33;need_attention
14476;258;1;193;2;1;1;21;hibernating
14477;21;7;1970;4;4;4;44;loyal_customers
14478;383;4;1277;2;3;4;23;at_Risk
14479;255;4;1125;2;3;3;23;at_Risk
14480;12;4;1300;5;3;4;53;potential_loyalists
14481;166;5;2285;3;4;4;34;loyal_customers
14482;19;12;4307;5;5;5;55;champions
14483;283;2;257;2;2;1;22;hibernating
14484;51;4;1071;4;3;3;43;potential_loyalists
14485;40;1;163;4;1;1;41;promising
14486;513;2;176;1;2;1;12;hibernating
14487;28;7;1266;4;4;4;44;loyal_customers
14488;69;1;1064;3;1;3;31;about_to_sleep
14489;208;4;1575;2;3;4;23;at_Risk
14490;407;2;1273;2;2;4;22;hibernating
14491;176;2;341;3;2;2;32;about_to_sleep
14492;431;7;1922;1;4;4;14;at_Risk
14493;8;10;5088;5;5;5;55;champions
14494;27;3;401;4;3;2;43;potential_loyalists
14495;52;3;175;4;3;1;43;potential_loyalists
14496;313;7;2364;2;4;4;24;at_Risk
14497;310;2;697;2;2;3;22;hibernating
14498;44;10;3901;4;5;5;45;loyal_customers
14499;27;7;2102;4;4;4;44;loyal_customers
14500;89;3;357;3;3;2;33;need_attention
14501;185;2;251;3;2;1;32;about_to_sleep
14502;21;11;2430;4;5;4;45;loyal_customers
14503;4;6;3543;5;4;5;54;champions
14504;48;4;673;4;3;3;43;potential_loyalists
14505;18;19;11879;5;5;5;55;champions
14506;18;7;2960;5;4;5;54;champions
14507;25;11;3217;4;5;5;45;loyal_customers
14508;23;5;823;4;4;3;44;loyal_customers
14509;535;1;111;1;1;1;11;hibernating
14510;377;3;980;2;3;3;23;at_Risk
14511;12;5;1315;5;4;4;54;champions
14512;189;7;1216;3;4;3;34;loyal_customers
14513;102;6;788;3;4;3;34;loyal_customers
14514;62;9;4380;3;5;5;35;loyal_customers
14515;19;12;3724;5;5;5;55;champions
14516;517;1;151;1;1;1;11;hibernating
14517;34;2;330;4;2;2;42;potential_loyalists
14518;65;1;174;3;1;1;31;about_to_sleep
14519;685;2;203;1;2;1;12;hibernating
14520;3;2;271;5;2;1;52;potential_loyalists
14521;492;1;199;1;1;1;11;hibernating
14522;25;8;1748;4;4;4;44;loyal_customers
14523;109;1;241;3;1;1;31;about_to_sleep
14524;33;13;2910;4;5;5;45;loyal_customers
14525;21;17;8027;4;5;5;45;loyal_customers
14526;390;1;259;2;1;1;21;hibernating
14527;4;122;27247;5;5;5;55;champions
14528;38;1;364;4;1;2;41;promising
14529;61;3;579;3;3;2;33;need_attention
14530;27;16;6089;4;5;5;45;loyal_customers
14531;481;1;376;1;1;2;11;hibernating
14532;237;11;3846;2;5;5;25;cant_loose
14533;26;11;3466;4;5;5;45;loyal_customers
14534;4;26;6188;5;5;5;55;champions
14535;61;9;5973;3;5;5;35;loyal_customers
14536;261;1;171;2;1;1;21;hibernating
14537;59;2;641;4;2;3;42;potential_loyalists
14538;66;5;1371;3;4;4;34;loyal_customers
14539;17;2;537;5;2;2;52;potential_loyalists
14540;11;11;3710;5;5;5;55;champions
14541;60;14;2491;4;5;4;45;loyal_customers
14542;187;1;103;3;1;1;31;about_to_sleep
14543;30;39;14588;4;5;5;45;loyal_customers
14544;25;3;2939;4;3;5;43;potential_loyalists
14545;675;1;349;1;1;2;11;hibernating
14546;6;11;5185;5;5;5;55;champions
14547;5;8;3975;5;4;5;54;champions
14548;152;9;2541;3;5;4;35;loyal_customers
14549;312;4;914;2;3;3;23;at_Risk
14550;12;4;1345;5;3;4;53;potential_loyalists
14551;19;7;878;5;4;3;54;champions
14552;153;3;508;3;3;2;33;need_attention
14553;20;9;1819;5;5;4;55;champions
14554;11;4;2279;5;3;4;53;potential_loyalists
14555;58;6;2304;4;4;4;44;loyal_customers
14556;597;3;816;1;3;3;13;at_Risk
14557;86;1;788;3;1;3;31;about_to_sleep
14558;655;3;656;1;3;3;13;at_Risk
14559;391;1;76;2;1;1;21;hibernating
14560;8;44;6114;5;5;5;55;champions
14561;77;3;1081;3;3;3;33;need_attention
14562;5;26;6638;5;5;5;55;champions
14563;511;2;641;1;2;3;12;hibernating
14564;436;2;2606;1;2;4;12;hibernating
14565;97;5;3859;3;4;5;34;loyal_customers
14566;112;4;4092;3;3;5;33;need_attention
14567;58;2;1530;4;2;4;42;potential_loyalists
14568;436;1;920;1;1;3;11;hibernating
14569;2;4;597;5;3;2;53;potential_loyalists
14570;282;3;614;2;3;3;23;at_Risk
14571;426;1;160;1;1;1;11;hibernating
14572;4;11;5527;5;5;5;55;champions
14573;181;13;2163;3;5;4;35;loyal_customers
14574;734;1;144;1;1;1;11;hibernating
14575;489;1;420;1;1;2;11;hibernating
14576;373;1;35;2;1;1;21;hibernating
14577;14;7;1364;5;4;4;54;champions
14578;4;1;169;5;1;1;51;new_customers
14579;433;1;106;1;1;1;11;hibernating
14580;519;1;15;1;1;1;11;hibernating
14581;18;2;410;5;2;2;52;potential_loyalists
14582;42;1;114;4;1;1;41;promising
14583;7;8;1660;5;4;4;54;champions
14584;170;8;1738;3;4;4;34;loyal_customers
14585;51;5;1143;4;4;3;44;loyal_customers
14586;278;1;237;2;1;1;21;hibernating
14587;20;9;1580;5;5;4;55;champions
14588;579;1;135;1;1;1;11;hibernating
14589;373;1;40;2;1;1;21;hibernating
14590;426;20;2993;1;5;5;15;cant_loose
14591;16;4;1320;5;3;4;53;potential_loyalists
14592;36;3;558;4;3;2;43;potential_loyalists
14593;23;12;3666;4;5;5;45;loyal_customers
14594;8;2;363;5;2;2;52;potential_loyalists
14595;21;8;2164;4;4;4;44;loyal_customers
14596;628;1;222;1;1;1;11;hibernating
14597;12;6;2185;5;4;4;54;champions
14598;45;2;384;4;2;2;42;potential_loyalists
14599;391;2;458;2;2;2;22;hibernating
14600;307;2;865;2;2;3;22;hibernating
14601;12;1;214;5;1;1;51;new_customers
14602;657;1;205;1;1;1;11;hibernating
14603;276;1;660;2;1;3;21;hibernating
14604;634;1;144;1;1;1;11;hibernating
14605;375;4;922;2;3;3;23;at_Risk
14606;2;192;29951;5;5;5;55;champions
14607;17;22;23763;5;5;5;55;champions
14608;5;11;3353;5;5;5;55;champions
14609;73;10;1486;3;5;4;35;loyal_customers
14610;397;2;24;2;2;1;22;hibernating
14611;445;2;604;1;2;2;12;hibernating
14612;416;1;878;1;1;3;11;hibernating
14613;681;1;76;1;1;1;11;hibernating
14614;387;1;295;2;1;2;21;hibernating
14615;395;5;952;2;4;3;24;at_Risk
14616;244;5;528;2;4;2;24;at_Risk
14617;404;2;190;2;2;1;22;hibernating
14618;10;7;1342;5;4;4;54;champions
14619;247;2;1291;2;2;4;22;hibernating
14620;207;2;413;2;2;2;22;hibernating
14621;2;9;3001;5;5;5;55;champions
14622;186;1;321;3;1;2;31;about_to_sleep
14623;33;10;2017;4;5;4;45;loyal_customers
14624;58;6;814;4;4;3;44;loyal_customers
14625;197;11;4498;2;5;5;25;cant_loose
14626;25;11;5411;4;5;5;45;loyal_customers
14627;380;1;463;2;1;2;21;hibernating
14628;92;5;1998;3;4;4;34;loyal_customers
14629;5;2;955;5;2;3;52;potential_loyalists
14630;485;1;339;1;1;2;11;hibernating
14631;52;6;2026;4;4;4;44;loyal_customers
14632;264;1;115;2;1;1;21;hibernating
14633;267;1;345;2;1;2;21;hibernating
14634;439;4;2124;1;3;4;13;at_Risk
14635;455;1;215;1;1;1;11;hibernating
14636;37;2;610;4;2;3;42;potential_loyalists
14637;678;1;107;1;1;1;11;hibernating
14638;52;1;444;4;1;2;41;promising
14639;53;9;4979;4;5;5;45;loyal_customers
14640;25;10;3649;4;5;5;45;loyal_customers
14641;23;1;110;4;1;1;41;promising
14642;60;1;96;4;1;1;41;promising
14643;171;5;1680;3;4;4;34;loyal_customers
14644;69;7;2248;3;4;4;34;loyal_customers
14645;158;3;877;3;3;3;33;need_attention
14646;3;151;528603;5;5;5;55;champions
14647;202;2;506;2;2;2;22;hibernating
14648;417;15;4467;1;5;5;15;cant_loose
14649;6;9;3651;5;5;5;55;champions
14650;590;1;63;1;1;1;11;hibernating
14651;68;9;2026;3;5;4;35;loyal_customers
14652;78;1;114;3;1;1;31;about_to_sleep
14653;2;12;3593;5;5;5;55;champions
14654;739;1;247;1;1;1;11;hibernating
14655;9;7;3879;5;4;5;54;champions
14656;170;5;790;3;4;3;34;loyal_customers
14657;19;6;1450;5;4;4;54;champions
14658;6;2;247;5;2;1;52;potential_loyalists
14659;10;9;2530;5;5;4;55;champions
14660;88;2;286;3;2;2;32;about_to_sleep
14661;28;1;108;4;1;1;41;promising
14662;30;7;1376;4;4;4;44;loyal_customers
14663;431;2;491;1;2;2;12;hibernating
14664;21;2;636;4;2;3;42;potential_loyalists
14665;62;7;2750;3;4;4;34;loyal_customers
14666;25;1;195;4;1;1;41;promising
14667;12;54;20395;5;5;5;55;champions
14668;446;1;112;1;1;1;11;hibernating
14669;243;7;3217;2;4;5;24;at_Risk
14670;281;3;583;2;3;2;23;at_Risk
14671;550;2;1127;1;2;3;12;hibernating
14672;236;4;1113;2;3;3;23;at_Risk
14673;4;7;3037;5;4;5;54;champions
14674;510;1;174;1;1;1;11;hibernating
14675;17;2;1016;5;2;3;52;potential_loyalists
14676;32;12;8357;4;5;5;45;loyal_customers
14677;594;1;185;1;1;1;11;hibernating
14678;580;1;403;1;1;2;11;hibernating
14679;383;3;1289;2;3;4;23;at_Risk
14680;26;58;55689;4;5;5;45;loyal_customers
14681;72;6;875;3;4;3;34;loyal_customers
14682;189;6;1515;3;4;4;34;loyal_customers
14683;589;1;147;1;1;1;11;hibernating
14684;27;6;1430;4;4;4;44;loyal_customers
14685;577;8;4537;1;4;5;14;at_Risk
14686;415;5;853;1;4;3;14;at_Risk
14687;108;3;1402;3;3;4;33;need_attention
14688;9;28;7190;5;5;5;55;champions
14689;210;1;113;2;1;1;21;hibernating
14690;45;4;778;4;3;3;43;potential_loyalists
14691;32;5;2114;4;4;4;44;loyal_customers
14692;138;12;1715;3;5;4;35;loyal_customers
14693;266;7;1165;2;4;3;24;at_Risk
14694;618;1;244;1;1;1;11;hibernating
14695;520;3;1534;1;3;4;13;at_Risk
14696;5;8;2473;5;4;4;54;champions
14697;219;2;189;2;2;1;22;hibernating
14698;3;5;1217;5;4;4;54;champions
14699;215;4;703;2;3;3;23;at_Risk
14700;33;5;3076;4;4;5;44;loyal_customers
14701;12;15;4487;5;5;5;55;champions
14702;2;29;6369;5;5;5;55;champions
14703;16;1;318;5;1;2;51;new_customers
14704;12;11;1753;5;5;4;55;champions
14705;200;1;179;2;1;1;21;hibernating
14706;620;1;368;1;1;2;11;hibernating
14707;437;2;139;1;2;1;12;hibernating
14708;4;5;1793;5;4;4;54;champions
14709;16;25;8886;5;5;5;55;champions
14710;15;13;1900;5;5;4;55;champions
14711;11;11;2840;5;5;4;55;champions
14712;30;4;1328;4;3;4;43;potential_loyalists
14713;10;21;5116;5;5;5;55;champions
14714;25;4;906;4;3;3;43;potential_loyalists
14715;26;8;1825;4;4;4;44;loyal_customers
14716;44;3;543;4;3;2;43;potential_loyalists
14717;734;1;81;1;1;1;11;hibernating
14718;411;1;226;2;1;1;21;hibernating
14719;3;5;1582;5;4;4;54;champions
14720;7;3;664;5;3;3;53;potential_loyalists
14721;380;1;109;2;1;1;21;hibernating
14722;148;3;490;3;3;2;33;need_attention
14723;11;11;1803;5;5;4;55;champions
14724;591;1;342;1;1;2;11;hibernating
14725;26;4;1253;4;3;4;43;potential_loyalists
14726;656;1;117;1;1;1;11;hibernating
14727;275;3;464;2;3;2;23;at_Risk
14728;414;1;191;1;1;1;11;hibernating
14729;375;3;586;2;3;2;23;at_Risk
14730;2;8;1898;5;4;4;54;champions
14731;48;3;380;4;3;2;43;potential_loyalists
14732;9;19;5517;5;5;5;55;champions
14733;17;15;14335;5;5;5;55;champions
14734;427;4;1056;1;3;3;13;at_Risk
14735;5;56;12240;5;5;5;55;champions
14736;486;2;374;1;2;2;12;hibernating
14737;5;4;3554;5;3;5;53;potential_loyalists
14738;44;9;1822;4;5;4;45;loyal_customers
14739;5;25;11574;5;5;5;55;champions
14740;198;11;4161;2;5;5;25;cant_loose
14741;13;7;1713;5;4;4;54;champions
14742;436;1;580;1;1;2;11;hibernating
